id	logFC	AveExpr	t	P.Value	adj.P.Val	B	Comparison
1676	-0.5589491961147572	0.018098735544892126	-7.036375925580163	4.456309343772484e-6	4.55852649974634e-5	4.161860096989021	Cell2_inhibitor1 - Cell2_DMSO
5135	1.841480633100136	-0.09611584433654209	7.030840056583311	4.496991714508468e-6	4.590904794490171e-5	4.1525018607094575	Cell2_inhibitor1 - Cell2_DMSO
5227	-0.9827161752167626	-0.13528774765133023	-7.022020362479927	4.5626137883152544e-6	4.648562825610172e-5	4.137583726508651	Cell2_inhibitor1 - Cell2_DMSO
5865	1.3854929117195511	-0.09612278082775798	7.018002428875635	4.592841369413925e-6	4.661813921199416e-5	4.130784027031649	Cell2_inhibitor1 - Cell2_DMSO
5601	1.058604113614896	-0.0025820637678189862	7.0178543979858174	4.593959037216576e-6	4.661813921199416e-5	4.130533466518712	Cell2_inhibitor1 - Cell2_DMSO
4959	-1.0395615385794303	-0.11706816090219362	-7.015085325654008	4.614918882766564e-6	4.673754501989086e-5	4.125845916505402	Cell2_inhibitor1 - Cell2_DMSO
3555	0.8660445143882174	-0.11666689112424677	7.009856599817502	4.654770682274878e-6	4.704742375484191e-5	4.116991739315805	Cell2_inhibitor1 - Cell2_DMSO
3925	0.7329784719567763	-0.09378720992106142	7.003361854198038	4.704775297962046e-6	4.736486798218065e-5	4.105988496142191	Cell2_inhibitor1 - Cell2_DMSO
3123	0.684194491410418	0.008056612368239117	7.002610014695733	4.710600197307e-6	4.736486798218065e-5	4.1047143737529295	Cell2_inhibitor1 - Cell2_DMSO
4419	0.5799319063461806	0.2169947068486511	7.002155233616202	4.714127301137571e-6	4.736486798218065e-5	4.103943630709442	Cell2_inhibitor1 - Cell2_DMSO
3328	0.8552329765805536	-1.0219282685428353e-4	7.000184291548445	4.72944522306287e-6	4.741713252311164e-5	4.100603036386796	Cell2_inhibitor1 - Cell2_DMSO
713	-0.5081561835114085	0.01659624161007815	-6.99817498299867	4.745115110418098e-6	4.741713252311164e-5	4.0971968650114645	Cell2_inhibitor1 - Cell2_DMSO
829	1.4552657422742226	-0.1472685095832327	6.997894184478263	4.747309294701776e-6	4.741713252311164e-5	4.0967208124125465	Cell2_inhibitor1 - Cell2_DMSO
2007	1.4090543440664023	0.06878289027981094	6.987653495084009	4.828062935697934e-6	4.812916071585941e-5	4.079351834048873	Cell2_inhibitor1 - Cell2_DMSO
3089	0.5768965651437655	-0.0229654529784751	6.980105720382186	4.888503538572929e-6	4.863630526439289e-5	4.066541024218469	Cell2_inhibitor1 - Cell2_DMSO
2621	1.1642739667184197	-0.02833599507036766	6.977620254477797	4.908579868900117e-6	4.8706889986081337e-5	4.062320739958467	Cell2_inhibitor1 - Cell2_DMSO
6121	-1.0407931772087773	-0.2909719842244616	-6.976857424376184	4.9147589620101745e-6	4.8706889986081337e-5	4.061025295598012	Cell2_inhibitor1 - Cell2_DMSO
3594	-0.8814492021576467	0.06070530142045863	-6.968789019033055	4.980616854914798e-6	4.926353324977983e-5	4.047318569687342	Cell2_inhibitor1 - Cell2_DMSO
5803	0.5265335046011503	-0.18649945239210985	6.965791988263317	5.005315270493873e-6	4.94116948256133e-5	4.042224891823396	Cell2_inhibitor1 - Cell2_DMSO
4955	0.448908723124367	-0.012498253886893925	6.962176981245719	5.035277521852422e-6	4.9540849559375706e-5	4.0360792751591825	Cell2_inhibitor1 - Cell2_DMSO
2206	-1.1066296986521573	-0.17580014855566853	-6.961863171044665	5.0378873371749095e-6	4.9540849559375706e-5	4.035545704027121	Cell2_inhibitor1 - Cell2_DMSO
445	1.2551554929853792	-0.12429876019989017	6.958660438599303	5.064604306330915e-6	4.963900957629999e-5	4.030099327880818	Cell2_inhibitor1 - Cell2_DMSO
817	0.5422836447803282	0.0959528596713714	6.958326693519161	5.067396925668705e-6	4.963900957629999e-5	4.02953169977281	Cell2_inhibitor1 - Cell2_DMSO
3248	1.026000947907126	-0.0413049878644146	6.947313532127313	5.160462113862318e-6	5.045344112860774e-5	4.010792110260447	Cell2_inhibitor1 - Cell2_DMSO
1076	1.0379360104146338	0.033331097155938655	6.945596814411651	5.175129804844855e-6	5.04997311474688e-5	4.007869504836898	Cell2_inhibitor1 - Cell2_DMSO
5704	-0.9520416394389665	0.27226991708553633	-6.936148709054688	5.256641387643053e-6	5.119686746125916e-5	3.9917774408429585	Cell2_inhibitor1 - Cell2_DMSO
4979	0.7321701144486067	0.3070605890923812	6.931333809552222	5.29869805728459e-6	5.150780291249495e-5	3.9835719569752372	Cell2_inhibitor1 - Cell2_DMSO
1539	-0.529015864521447	-0.032803055880049295	-6.923846039150784	5.364804261408092e-6	5.205088714694416e-5	3.9708050702553406	Cell2_inhibitor1 - Cell2_DMSO
6245	-0.6134524197074175	0.31550163706423234	-6.920249201383014	5.3968662697387045e-6	5.2179334969572116e-5	3.9646696057430377	Cell2_inhibitor1 - Cell2_DMSO
4485	-0.9091647496639992	0.07542113595811578	-6.920058691315223	5.398570061761395e-6	5.2179334969572116e-5	3.9643445851785364	Cell2_inhibitor1 - Cell2_DMSO
518	1.2750262443174791	0.0035373452847875025	6.912054423674034	5.470667143902831e-6	5.277584774118025e-5	3.9506843566126877	Cell2_inhibitor1 - Cell2_DMSO
650	0.5685614062477463	-0.11382224913726367	6.909793041600794	5.491218648903632e-6	5.279127276084579e-5	3.9468234440608283	Cell2_inhibitor1 - Cell2_DMSO
5161	-0.730020255188577	0.008474573600631134	-6.909288427841311	5.495815636946436e-6	5.279127276084579e-5	3.9459618087139807	Cell2_inhibitor1 - Cell2_DMSO
4345	-0.8203326235734111	-0.1428651076904275	-6.908454938336225	5.503417498671965e-6	5.279127276084579e-5	3.9445385365148136	Cell2_inhibitor1 - Cell2_DMSO
3818	0.6831899367902513	0.02970115154891574	6.896203801413829	5.61643594952391e-6	5.3773936661731746e-5	3.923607385142309	Cell2_inhibitor1 - Cell2_DMSO
1869	0.8174648976260583	-0.08409426404635963	6.881275870468569	5.7574477382096986e-6	5.492209055105322e-5	3.8980749927233918	Cell2_inhibitor1 - Cell2_DMSO
4818	0.8689906539076595	0.010472420244678796	6.880575504242729	5.76415404527816e-6	5.492209055105322e-5	3.89687634894291	Cell2_inhibitor1 - Cell2_DMSO
1487	-1.386306304366531	-0.037284067097652515	-6.880094560280012	5.768764035063418e-6	5.492209055105322e-5	3.8960531969129333	Cell2_inhibitor1 - Cell2_DMSO
3163	0.795283743517187	0.02697771152487564	6.8771372266803015	5.79719608583991e-6	5.505752794416441e-5	3.8909909194164856	Cell2_inhibitor1 - Cell2_DMSO
5924	-0.7868068582927819	-0.03854529362704579	-6.876364546093782	5.8046488941919995e-6	5.505752794416441e-5	3.8896680688925	Cell2_inhibitor1 - Cell2_DMSO
5574	0.71679299910964	-0.32012584667475724	6.868727862297204	5.87885052234393e-6	5.565749731023564e-5	3.876589433830163	Cell2_inhibitor1 - Cell2_DMSO
1503	1.25194236674895	0.03081931686644089	6.866793716171225	5.897801050461207e-6	5.5733123681309995e-5	3.8732757278789647	Cell2_inhibitor1 - Cell2_DMSO
4743	1.8314025481070013	-0.01034007962774592	6.8608472116697445	5.956466541672967e-6	5.6183072166726094e-5	3.863084559628647	Cell2_inhibitor1 - Cell2_DMSO
5187	-0.9130678168012353	-0.1356866315492791	-6.8580554547785955	5.984219558229602e-6	5.6340318951924624e-5	3.858298343813508	Cell2_inhibitor1 - Cell2_DMSO
5144	-0.47889676355110045	-0.10139712513208535	-6.850481656419645	6.060196334212042e-6	5.695016296327915e-5	3.8453083416878515	Cell2_inhibitor1 - Cell2_DMSO
5715	-0.4581475171467353	-0.06882717294768564	-6.845890606188367	6.106743495315755e-6	5.728170466823855e-5	3.8374302752380762	Cell2_inhibitor1 - Cell2_DMSO
828	-0.7270866952733496	-0.17908062240769418	-6.832116427552384	6.248658922722172e-6	5.850493915859949e-5	3.8137768856492924	Cell2_inhibitor1 - Cell2_DMSO
2717	-0.7686305314823533	-0.10188073735402685	-6.82743094162174	6.297718366250066e-6	5.885588267282231e-5	3.8057248842246016	Cell2_inhibitor1 - Cell2_DMSO
3921	-1.1767819522645833	0.10230885210983015	-6.8201316325025045	6.374952241807602e-6	5.936995428372879e-5	3.7931750029959295	Cell2_inhibitor1 - Cell2_DMSO
2560	-1.2844717588822152	-0.1465398645171191	-6.8200256574340266	6.376080849511392e-6	5.936995428372879e-5	3.792992743380432	Cell2_inhibitor1 - Cell2_DMSO
4265	-0.4552229039679627	-0.042494277889858566	-6.812320961813614	6.458697880064573e-6	5.999231322138558e-5	3.7797377919887643	Cell2_inhibitor1 - Cell2_DMSO
4902	1.1173264811266281	0.03814379199480674	6.810548536169464	6.477861844281462e-6	5.999231322138558e-5	3.77668740081502	Cell2_inhibitor1 - Cell2_DMSO
2380	0.6812252682278774	-0.08596110213366279	6.809689901536601	6.487167073188991e-6	5.999231322138558e-5	3.775209512307792	Cell2_inhibitor1 - Cell2_DMSO
2672	-1.2831428884483027	0.015283314605200715	-6.809417652107744	6.4901204311097696e-6	5.999231322138558e-5	3.774740893284309	Cell2_inhibitor1 - Cell2_DMSO
3192	-1.1970307136455256	-0.09507549484276288	-6.807301257369556	6.51312718574289e-6	6.0095714359921694e-5	3.771097625033968	Cell2_inhibitor1 - Cell2_DMSO
882	1.0286917369960966	-0.0213252430055607	6.80476257396613	6.540837389055195e-6	6.024206030064604e-5	3.7667265932705396	Cell2_inhibitor1 - Cell2_DMSO
5493	0.8106982920948964	-0.002807825755475631	6.796357409685279	6.633466838476669e-6	6.098471140472945e-5	3.7522484833486347	Cell2_inhibitor1 - Cell2_DMSO
3806	-1.087346956139897	-0.09414131967811556	-6.79303266719845	6.670486010595893e-6	6.121435176510744e-5	3.746518841079925	Cell2_inhibitor1 - Cell2_DMSO
4210	0.6528575891554094	0.07293387114109962	6.7869851175473626	6.738378547262267e-6	6.172597573744391e-5	3.7360929845495194	Cell2_inhibitor1 - Cell2_DMSO
3544	1.435478134928999	-0.15885870867870822	6.778532144784063	6.83449190261194e-6	6.249380725337969e-5	3.721511774647081	Cell2_inhibitor1 - Cell2_DMSO
2869	-0.82255302600533	-0.43235755065382075	-6.762219976122119	7.024052618510527e-6	6.411181959157544e-5	3.6933457508275174	Cell2_inhibitor1 - Cell2_DMSO
1735	0.9241069372511979	0.049403078968368104	6.756831382815652	7.087877067287971e-6	6.44235534164586e-5	3.6840332673964786	Cell2_inhibitor1 - Cell2_DMSO
3393	-0.5319519492773668	0.29425829729755104	-6.756207225427285	7.095309003162516e-6	6.44235534164586e-5	3.6829543494256543	Cell2_inhibitor1 - Cell2_DMSO
1782	-0.8660362517497576	-0.03001514874250037	-6.756130641492948	7.096221462080412e-6	6.44235534164586e-5	3.682821962795452	Cell2_inhibitor1 - Cell2_DMSO
3299	0.809424712089858	0.113898700155224	6.750104303876049	7.168409316528068e-6	6.461435549996566e-5	3.6724020122611263	Cell2_inhibitor1 - Cell2_DMSO
2528	-0.605485707155768	-0.009863097296732725	-6.749962340465025	7.170119109084726e-6	6.461435549996566e-5	3.672156487397946	Cell2_inhibitor1 - Cell2_DMSO
473	-0.5407551321520662	0.05081970018759859	-6.749861374014741	7.171335398644431e-6	6.461435549996566e-5	3.6719818648392257	Cell2_inhibitor1 - Cell2_DMSO
5895	-0.592850250900017	-0.05600801977080513	-6.749199150025424	7.179318224797602e-6	6.461435549996566e-5	3.670836506484757	Cell2_inhibitor1 - Cell2_DMSO
5343	1.1171995063837625	4.4110032026682217e-4	6.747817680218272	7.1960012498449586e-6	6.461435549996566e-5	3.6684469721611324	Cell2_inhibitor1 - Cell2_DMSO
5342	-0.8551634058777355	-0.15655617717248177	-6.74698840417814	7.206035339082348e-6	6.461435549996566e-5	3.667012443332001	Cell2_inhibitor1 - Cell2_DMSO
1259	0.9550943599965646	-0.03819326475809978	6.746974500858276	7.20620369167595e-6	6.461435549996566e-5	3.666988391770402	Cell2_inhibitor1 - Cell2_DMSO
1690	0.6645842188094657	0.20728459903018395	6.742126786603133	7.265155799778049e-6	6.502826071491479e-5	3.6586006324196765	Cell2_inhibitor1 - Cell2_DMSO
2117	-0.8760943833888032	-0.0734318749133056	-6.738164063056756	7.313721165668584e-6	6.534790581064865e-5	3.651741720122046	Cell2_inhibitor1 - Cell2_DMSO
3661	1.5151118746069767	-0.3950044230400159	6.7361510806789955	7.338521596374268e-6	6.540358548161185e-5	3.6482567033634927	Cell2_inhibitor1 - Cell2_DMSO
2798	1.1019223690118778	-0.24195981893253973	6.735571216568908	7.345682004327373e-6	6.540358548161185e-5	3.6472526980854214	Cell2_inhibitor1 - Cell2_DMSO
4858	-0.9238835677138423	-0.03682620348800489	-6.729078549421463	7.426358102952975e-6	6.600630174023239e-5	3.6360078064845807	Cell2_inhibitor1 - Cell2_DMSO
693	0.9115681323961382	-0.03901634930647349	6.720720496520014	7.531582521727816e-6	6.682472171110683e-5	3.62152362046698	Cell2_inhibitor1 - Cell2_DMSO
2409	0.6759673066647697	-0.07516734066697477	6.7130620612221215	7.629371282230684e-6	6.757443135690035e-5	3.6082433818814357	Cell2_inhibitor1 - Cell2_DMSO
1685	0.7872429206508171	0.003642728283669467	6.711480133155633	7.649735853566287e-6	6.763696883396696e-5	3.6054992043052687	Cell2_inhibitor1 - Cell2_DMSO
1433	0.881283271164921	-0.20620369354144152	6.709757312991956	7.671978984862535e-6	6.771587006777974e-5	3.60251022773505	Cell2_inhibitor1 - Cell2_DMSO
3733	1.2463464013947883	-0.13701715652571503	6.707845000443324	7.696748026000025e-6	6.78167538374075e-5	3.5991920150184535	Cell2_inhibitor1 - Cell2_DMSO
649	0.6412188401965515	0.053083077698209635	6.691265478497888	7.915038130671334e-6	6.950205895906303e-5	3.5704023504856677	Cell2_inhibitor1 - Cell2_DMSO
1086	0.979356816604711	2.6086695340370942e-5	6.691241359370472	7.915360373189909e-6	6.950205895906303e-5	3.5703604409687033	Cell2_inhibitor1 - Cell2_DMSO
