id	Phos_number	logFC	AveExpr	t	P.Value	adj.P.Val	B	Comparison
4304	1	-0.08108144962662678	-0.5226285323324071	-0.16261577811693503	0.8733172190047499	1	-6.753272011630955	Cell1_inhibitor2 - Cell1_DMSO
2951	1	-0.06970349100372508	0.3859051815400555	-0.15862274963947487	0.8763996020777042	1	-6.753952289708654	Cell1_inhibitor2 - Cell1_DMSO
7922	1	0.09001923730385533	0.07021495257254301	0.15860383017408972	0.8764142118283882	1	-6.75395547285493	Cell1_inhibitor2 - Cell1_DMSO
4681	1	-0.1348852939351115	-0.07393081593379058	-0.1583745384758186	0.8765912763125995	1	-6.7539940204644084	Cell1_inhibitor2 - Cell1_DMSO
2305	1	-0.07564845596048943	-0.015771597828772688	-0.15718485510139224	0.87751008874072145	1	-6.754193133435816	Cell1_inhibitor2 - Cell1_DMSO
4433	1	0.05939630018852786	-0.9886153439320934	0.15677958174533066	0.8778231303925148	1	-6.754260621043486	Cell1_inhibitor2 - Cell1_DMSO
2875	2	0.11842413513475236	0.15054291856754037	0.15641074490053813	0.8781080463005246	1	-6.754321890249673	Cell1_inhibitor2 - Cell1_DMSO
4301	1	0.0502688525063118	0.15499514912084703	0.15427188170291103	0.8797606039033513	1	-6.754674352608207	Cell1_inhibitor2 - Cell1_DMSO
1265	1	0.11389279761369275	-0.4579069084701977	0.15254376985198193	0.8810962297202081	1	-6.754955595963031	Cell1_inhibitor2 - Cell1_DMSO
2850	1	-0.030229117504880276	-0.5199744305911964	-0.1520601221957811	0.8814701000530939	1	-6.755033742344062	Cell1_inhibitor2 - Cell1_DMSO
6308	2	-0.03540868100274794	-0.07356878851749649	-0.15078465530038496	0.8824562056763308	1	-6.755238642652401	Cell1_inhibitor2 - Cell1_DMSO
5285	2	0.04763417783830568	-0.06573297482522299	0.15073075353707588	0.8824978834133201	1	-6.755247263949342	Cell1_inhibitor2 - Cell1_DMSO
6669	1	0.050008875186923235	0.03610287474484977	0.14983791163692678	0.8831882964255788	1	-6.755389622377583	Cell1_inhibitor2 - Cell1_DMSO
5999	1	-0.1295160002005693	-0.8002827778027211	-0.14838940014431495	0.8843086062357968	1	-6.755618786215741	Cell1_inhibitor2 - Cell1_DMSO
6311	1	-0.0377099142929484	-0.030492316510577586	-0.14717491609295766	0.8852481138386772	1	-6.755809215564488	Cell1_inhibitor2 - Cell1_DMSO
3388	1	0.07440063661579362	-0.16130700129754766	0.14696050955167575	0.8854139944833411	1	-6.755842672221786	Cell1_inhibitor2 - Cell1_DMSO
4046	1	0.0466157201634973	0.1876492673256768	0.14466168783383718	0.8871928832351892	1	-6.7561983325469015	Cell1_inhibitor2 - Cell1_DMSO
5991	1	-0.15969920679113359	-0.5149445422692569	-0.14394511973300497	0.8877475129947827	1	-6.7563080532006685	Cell1_inhibitor2 - Cell1_DMSO
2538	2	0.04501205676899941	0.024974964323721198	0.14315420670685564	0.8883597577520613	1	-6.756428526988148	Cell1_inhibitor2 - Cell1_DMSO
6055	1	-0.02846102861382191	-0.2323061319085502	-0.14048593250890362	0.8904258128929787	1	-6.756830083249682	Cell1_inhibitor2 - Cell1_DMSO
6267	1	-0.11494251152863622	-0.40902886804500393	-0.139211358287461	0.8914130155772853	1	-6.757019239381023	Cell1_inhibitor2 - Cell1_DMSO
4761	1	-0.01576238681316805	0.15099399233849375	-0.13759615611387627	0.8926643169927428	1	-6.757256477981125	Cell1_inhibitor2 - Cell1_DMSO
938	1	0.12567872206309028	-0.0565909230536444	0.13706036336846406	0.8930794632789859	1	-6.757334564731766	Cell1_inhibitor2 - Cell1_DMSO
5665	1	0.1204419116822279	-0.28424586923995016	0.13705505478905564	0.8930835766699017	1	-6.757335336887497	Cell1_inhibitor2 - Cell1_DMSO
610	1	0.04192853952043346	-0.31056494845267923	0.13631483773309366	0.8936571706292914	1	-6.757442712665661	Cell1_inhibitor2 - Cell1_DMSO
6379	2	0.028253653901206932	-0.16486747484355252	0.13567702408014382	0.8941514621535241	1	-6.757534768774809	Cell1_inhibitor2 - Cell1_DMSO
6380	2	0.028253653901206932	-0.16486747484355252	0.13567702408014382	0.8941514621535241	1	-6.757534768774809	Cell1_inhibitor2 - Cell1_DMSO
4834	1	0.07515239114198384	-0.3337998839644674	0.13485164850962983	0.8947911782734683	1	-6.757653256810112	Cell1_inhibitor2 - Cell1_DMSO
2214	1	0.08699517167148882	-0.6099539867108913	0.13418035163151557	0.8953115305458721	1	-6.7577490941977265	Cell1_inhibitor2 - Cell1_DMSO
5198	1	0.051019814914883596	0.06388349045235191	0.13277096410461647	0.8964041736343566	1	-6.757948752917179	Cell1_inhibitor2 - Cell1_DMSO
3891	1	-0.07215186880158599	0.13207746442101376	-0.1326828514118565	0.8964724912896269	1	-6.757961165437681	Cell1_inhibitor2 - Cell1_DMSO
2321	1	-0.036971337442439633	-0.11673584985979504	-0.13254698669492218	0.8965778348774639	1	-6.75798028872737	Cell1_inhibitor2 - Cell1_DMSO
2300	1	0.11449757533047922	-0.30500955409037944	0.13168939199576404	0.8972428234743192	1	-6.758100546363489	Cell1_inhibitor2 - Cell1_DMSO
6398	2	-0.01896713272466681	-0.015080603681812002	-0.1297243470970014	0.8987668451549957	1	-6.758373162363404	Cell1_inhibitor2 - Cell1_DMSO
8044	2	0.18152721606259037	-0.36836321981797543	0.12956887861477656	0.8988874391159496	1	-6.758394556429303	Cell1_inhibitor2 - Cell1_DMSO
2747	1	-0.12874315780372336	-0.05593371347605701	-0.12949072922186974	0.89894805910866	1	-6.7584053009274125	Cell1_inhibitor2 - Cell1_DMSO
2774	1	0.08609503869424096	-0.48182934377043796	0.12738910983331933	0.9005785182136772	1	-6.758691820541417	Cell1_inhibitor2 - Cell1_DMSO
3464	1	-0.058144675424882664	0.04816133656831129	-0.12453500789006891	0.9027935117645276	1	-6.759073440197755	Cell1_inhibitor2 - Cell1_DMSO
8599	1	0.062040824465376954	0.04170918435689508	0.12199654396639076	0.9047642591154157	1	-6.759405608129817	Cell1_inhibitor2 - Cell1_DMSO
8496	1	-0.033937124920115136	0.14969579493124144	-0.11850920474771111	0.9074727376613124	1	-6.759850811622955	Cell1_inhibitor2 - Cell1_DMSO
457	1	-0.08827020778535244	-0.34986237942698506	-0.11765584145880553	0.9081356959398201	1	-6.759957792470873	Cell1_inhibitor2 - Cell1_DMSO
4265	1	-0.0651025422757456	0.07025896536890164	-0.11742477960554941	0.9083152149099956	1	-6.759986626534918	Cell1_inhibitor2 - Cell1_DMSO
5657	1	0.04077336845300532	0.06550112618089611	0.11508092630391335	0.9101365200970695	1	-6.760275917540325	Cell1_inhibitor2 - Cell1_DMSO
5696	2	0.061342088468586686	-0.745521943294646	0.11312066986006745	0.911660155359798	1	-6.760513393253862	Cell1_inhibitor2 - Cell1_DMSO
5697	2	0.061342088468586686	-0.745521943294646	0.11312066986006745	0.911660155359798	1	-6.760513393253862	Cell1_inhibitor2 - Cell1_DMSO
2521	1	-0.05834539003395933	0.05033174389944368	-0.11291405865007104	0.911820767939689	1	-6.760538186022142	Cell1_inhibitor2 - Cell1_DMSO
401	2	0.02407155804925941	-0.278712057948584	0.1117936877847877	0.9126917764337115	1	-6.760671839682551	Cell1_inhibitor2 - Cell1_DMSO
402	2	0.02407155804925941	-0.278712057948584	0.1117936877847877	0.9126917764337115	1	-6.760671839682551	Cell1_inhibitor2 - Cell1_DMSO
4342	1	-0.07038659274219936	-0.014955660438987451	-0.11171131644614647	0.9127558189243522	1	-6.760681613606169	Cell1_inhibitor2 - Cell1_DMSO
4807	1	-0.06888873377960902	-0.20088906943744136	-0.11124169404538269	0.9131209554526502	1	-6.760737200164896	Cell1_inhibitor2 - Cell1_DMSO
5040	1	-0.02219941762020916	-0.05312668168284615	-0.11094206691579393	0.9133539295358108	1	-6.76077254321132	Cell1_inhibitor2 - Cell1_DMSO
7388	1	-0.050706724078972726	-0.22637346753721188	-0.11080164537293592	0.9134631167103485	1	-6.760789074139414	Cell1_inhibitor2 - Cell1_DMSO
7637	1	0.02340798432176961	-0.05671673024462967	0.10995047530819106	0.9141249975967556	1	-6.760888829697895	Cell1_inhibitor2 - Cell1_DMSO
2025	1	0.04419524874241221	0.09285086250012123	0.1097762526901891	0.9142604835979724	1	-6.760909153601186	Cell1_inhibitor2 - Cell1_DMSO
4206	1	0.055127655118492325	0.5995739444405056	0.10753034991812604	0.9160072809096426	1	-6.761168268539439	Cell1_inhibitor2 - Cell1_DMSO
8471	1	0.06747536885833227	-0.619006018743982	0.1073692048691334	0.9161326323665551	1	-6.761186654650597	Cell1_inhibitor2 - Cell1_DMSO
5963	1	0.02690282655984244	-0.14700418108849758	0.10694764857856694	0.916460563460403	1	-6.761234622628023	Cell1_inhibitor2 - Cell1_DMSO
7137	2	-0.03440878713163242	-0.14055487528014116	-0.1058130294902713	0.9173432691048136	1	-6.76136279267935	Cell1_inhibitor2 - Cell1_DMSO
6559	1	-0.03528979260516418	-0.2114328361537184	-0.10525239248272841	0.9177794730232034	1	-6.761425620215745	Cell1_inhibitor2 - Cell1_DMSO
6284	1	-0.040836895857214735	-0.17335459994099287	-0.10391699778502068	0.9188185888422045	1	-6.761573928587598	Cell1_inhibitor2 - Cell1_DMSO
5288	2	0.04808372037713937	-0.3312460164512479	0.10341064809925705	0.919212637348696	1	-6.761629669251432	Cell1_inhibitor2 - Cell1_DMSO
8094	1	0.030044726215397402	-0.13597023515249262	0.10106172330101032	0.9210408925977389	1	-6.7618846914585164	Cell1_inhibitor2 - Cell1_DMSO
5099	1	-0.04484747109113192	-0.04180573518509033	-0.10089884026201917	0.9211676879440127	1	-6.761902158741344	Cell1_inhibitor2 - Cell1_DMSO
6803	2	-0.019296057963922336	0.06138381107185234	-0.10036938914038056	0.9215798515344178	1	-6.761958741793141	Cell1_inhibitor2 - Cell1_DMSO
5089	1	-0.036501679438271095	0.3427310675805819	-0.10006181577481169	0.9218193000338197	1	-6.761991476026178	Cell1_inhibitor2 - Cell1_DMSO
5164	2	0.034278205433139974	-0.25513650396175735	0.09907610609281625	0.9225867367699869	1	-6.762095706678163	Cell1_inhibitor2 - Cell1_DMSO
5165	2	0.034278205433139974	-0.25513650396175735	0.09907610609281625	0.9225867367699869	1	-6.762095706678163	Cell1_inhibitor2 - Cell1_DMSO
6060	1	-0.022416698775243882	0.6231528946357718	-0.0987360725632084	0.9228514929225337	1	-6.7621314234072365	Cell1_inhibitor2 - Cell1_DMSO
1712	1	0.016098386313153967	0.10282332888768922	0.09817277365513404	0.9232901084991831	1	-6.762190321882764	Cell1_inhibitor2 - Cell1_DMSO
6059	1	0.06814379273408155	0.44890340190904854	0.09741788162912256	0.9238779499363278	1	-6.762268725702449	Cell1_inhibitor2 - Cell1_DMSO
179	1	-0.027713345352998686	0.3232778417493737	-0.09721368181621724	0.9240369702368965	1	-6.762289830250475	Cell1_inhibitor2 - Cell1_DMSO
2744	3	-0.02495785852266566	0.13448614487976351	-0.09581297763215603	0.9251278577265266	1	-6.762433404448756	Cell1_inhibitor2 - Cell1_DMSO
1872	1	0.03419403935787274	0.20891713374019621	0.09566344706999408	0.925244323511346	1	-6.762448608628733	Cell1_inhibitor2 - Cell1_DMSO
4993	1	0.0352845978603159	1.0441261497776255	0.09525730591538081	0.9255606661991315	1	-6.762489785150267	Cell1_inhibitor2 - Cell1_DMSO
1591	1	-0.05051501152813742	-0.13661616804150917	-0.0947498821710393	0.9259559162309275	1	-6.762540984361598	Cell1_inhibitor2 - Cell1_DMSO
1930	1	-0.04159955395134329	0.24833187615919947	-0.09331455349334716	0.9270740541126679	1	-6.762684330723683	Cell1_inhibitor2 - Cell1_DMSO
3423	1	0.05578375957232784	-0.3554680284562328	0.09294428498365193	0.9273625238748737	1	-6.762720954913611	Cell1_inhibitor2 - Cell1_DMSO
962	1	-0.029713111898644118	0.28664910695071716	-0.09220719970577414	0.9279368059663766	1	-6.7627934290022464	Cell1_inhibitor2 - Cell1_DMSO
2150	1	-0.03914164378988658	-0.017072267545552973	-0.09128843844477859	0.9286526952561998	1	-6.762882959582006	Cell1_inhibitor2 - Cell1_DMSO
3179	1	-0.06326302853821464	-0.522304476330822	-0.09074858836751323	0.9290733710425951	1	-6.7629351487511276	Cell1_inhibitor2 - Cell1_DMSO
6296	1	-0.021437288939960497	-0.17396499190947967	-0.09003934775188012	0.9296260773450172	1	-6.763003243613996	Cell1_inhibitor2 - Cell1_DMSO
1294	1	0.03710041502868869	0.04193421701357439	0.08919134779249299	0.9302869676756722	1	-6.763083960473541	Cell1_inhibitor2 - Cell1_DMSO
7135	2	-0.023347399986988093	0.2715226211910433	-0.08727079601797118	0.9317839513287379	1	-6.763263947785986	Cell1_inhibitor2 - Cell1_DMSO
6144	1	-0.013949908593806737	0.1980050607359252	-0.0863845429529508	0.9324748371114915	1	-6.763345684755386	Cell1_inhibitor2 - Cell1_DMSO
6294	1	-0.04868710229216097	0.13383445808922645	-0.08529159984729921	0.9333269281204879	1	-6.76344533672995	Cell1_inhibitor2 - Cell1_DMSO
8055	1	0.06153595108131893	0.13049702083641324	0.08452841119506452	0.9339219834866634	1	-6.76351417097145	Cell1_inhibitor2 - Cell1_DMSO
1274	1	0.07587175303362897	0.1622697271689505	0.08356040838866523	0.9346767910758852	1	-6.763600588957458	Cell1_inhibitor2 - Cell1_DMSO
1949	1	-0.047027908114279426	-0.3514265886171695	-0.08347087527556173	0.9347466085368024	1	-6.763608531749657	Cell1_inhibitor2 - Cell1_DMSO
6804	2	0.018740497938956324	0.06331676842432327	0.08141152842265287	0.936352630406115	1	-6.763788875664015	Cell1_inhibitor2 - Cell1_DMSO
6192	1	0.02771516142583158	0.128404906320611	0.08124457942180936	0.9364828416428119	1	-6.7638032987460095	Cell1_inhibitor2 - Cell1_DMSO
6704	1	0.027896089825029335	-0.23561529834880732	0.08069342054431851	0.9369127293830007	1	-6.7638507045389975	Cell1_inhibitor2 - Cell1_DMSO
5602	1	0.04084200671917473	-0.14152859502802606	0.0793609667002491	0.9379520889899304	1	-6.7639639786603505	Cell1_inhibitor2 - Cell1_DMSO
5020	1	0.046818753920196965	1.0180460675744838	0.07882754862272007	0.9383682066170069	1	-6.764008797297879	Cell1_inhibitor2 - Cell1_DMSO
2285	1	0.0305445459556489	-0.27196291992655514	0.07748259557843724	0.9394174832276747	1	-6.764120461824758	Cell1_inhibitor2 - Cell1_DMSO
5669	2	0.03449135488317798	0.30016558125756315	0.0772259364531995	0.9396177314725563	1	-6.764141552774605	Cell1_inhibitor2 - Cell1_DMSO
396	1	0.02900670001508379	-0.05320788068515853	0.07672791647318375	0.9400063042593263	1	-6.764182278090119	Cell1_inhibitor2 - Cell1_DMSO
1405	2	0.020174010769069967	0.08565506857288814	0.07595729809026971	0.9406075994127769	1	-6.764244776182038	Cell1_inhibitor2 - Cell1_DMSO
1400	2	-0.04898288303543619	-0.40421342471650396	-0.07513242028263831	0.941251273870297	1	-6.764310976340961	Cell1_inhibitor2 - Cell1_DMSO
6825	1	-0.03522481439330072	0.8075227178973277	-0.07502946185284519	0.941331618140737	1	-6.764319188521335	Cell1_inhibitor2 - Cell1_DMSO
964	1	0.03459594759727591	-0.5137629514105216	0.07351239612272667	0.9425155470614043	1	-6.76443888852994	Cell1_inhibitor2 - Cell1_DMSO
7361	1	-0.011402289645278188	-0.20172329248854817	-0.07333262891860128	0.9426558481453725	1	-6.764452910688833	Cell1_inhibitor2 - Cell1_DMSO
4979	1	0.04082213969145046	0.08235617038853718	0.07253239445236022	0.9432804230993863	1	-6.764514914162	Cell1_inhibitor2 - Cell1_DMSO
971	1	0.02499240450837603	0.13026804184388277	0.07133269641547288	0.944216848321502	1	-6.764606595270698	Cell1_inhibitor2 - Cell1_DMSO
1948	1	-0.0588970586427926	-0.35308993266106703	-0.07104422790797596	0.9444420255549881	1	-6.764628412224205	Cell1_inhibitor2 - Cell1_DMSO
1087	1	0.027072413740317214	0.4450298890627473	0.07083081485980602	0.9446086180287765	1	-6.764644495861503	Cell1_inhibitor2 - Cell1_DMSO
6701	1	0.030428705858067034	-0.5376165944913691	0.07077893171935991	0.9446491189647184	1	-6.7646483986708175	Cell1_inhibitor2 - Cell1_DMSO
2126	1	0.02714439725119653	5.482338761872737e-4	0.06968614069278975	0.9455022088014009	1	-6.764729937808662	Cell1_inhibitor2 - Cell1_DMSO
4490	1	-0.022627928733445768	-0.4654765483550097	-0.06884000389850534	0.9461627955343926	1	-6.764792201884518	Cell1_inhibitor2 - Cell1_DMSO
4727	1	0.05074193207663058	-0.1386018199764066	0.06787753362325448	0.9469142552038046	1	-6.76486210249565	Cell1_inhibitor2 - Cell1_DMSO
4151	1	0.013057524829525491	0.06745652376924127	0.06611320467601631	0.9482919118871429	1	-6.7649876852410085	Cell1_inhibitor2 - Cell1_DMSO
2100	1	0.008861366225059897	0.19216060782918193	0.06483576907183032	0.949289491537664	1	-6.765076548771859	Cell1_inhibitor2 - Cell1_DMSO
7377	1	0.042644860823928155	-0.37170579556820776	0.0643401494513805	0.9496765566553487	1	-6.765110559537157	Cell1_inhibitor2 - Cell1_DMSO
4873	2	0.012641286463134449	-0.2469391613388188	0.06230514689737505	0.9512659751354511	1	-6.765247472891746	Cell1_inhibitor2 - Cell1_DMSO
4874	2	0.012641286463134449	-0.2469391613388188	0.06230514689737505	0.9512659751354511	1	-6.765247472891746	Cell1_inhibitor2 - Cell1_DMSO
6624	1	0.03116123818540406	-0.297082112678775	0.0595369249564994	0.9534284142391556	1	-6.765426657217827	Cell1_inhibitor2 - Cell1_DMSO
6713	1	0.01616505724474132	-0.013245587088071394	0.05780292028898791	0.9547831552021271	1	-6.765534752500248	Cell1_inhibitor2 - Cell1_DMSO
2168	1	-0.011266151055993465	0.019463111529990043	-0.05778554724287071	0.9547967291404579	1	-6.765535819354065	Cell1_inhibitor2 - Cell1_DMSO
1533	1	-0.024229302190069177	-0.3718956597535618	-0.057200590211176426	0.955253777311027	1	-6.76557155363591	Cell1_inhibitor2 - Cell1_DMSO
3340	1	0.009910831235098144	0.021317225716904135	0.056558846166022525	0.9557552141693024	1	-6.765610338944813	Cell1_inhibitor2 - Cell1_DMSO
3665	1	0.013306105958831083	0.0890735783911196	0.056397385329145	0.9558813772412231	1	-6.765620028345381	Cell1_inhibitor2 - Cell1_DMSO
7856	1	0.054388285423396354	-0.8282580456810673	0.056170560127304606	0.9560586171341195	1	-6.765633593548504	Cell1_inhibitor2 - Cell1_DMSO
5232	1	-0.022579275729779524	0.135602019688548	-0.05394196185185115	0.9578001586104947	1	-6.765763968251063	Cell1_inhibitor2 - Cell1_DMSO
742	1	0.008595840067383037	-0.16970735224058162	0.05332401069233657	0.9582830977847331	1	-6.765799184753431	Cell1_inhibitor2 - Cell1_DMSO
4703	1	-0.032440720757665575	0.47192911107166446	-0.04926241068215011	0.9614577233867092	1	-6.7660205580752395	Cell1_inhibitor2 - Cell1_DMSO
3622	1	0.03165730014597601	-0.28158380930648663	0.0485805638967667	0.9619907366744975	1	-6.766056003718178	Cell1_inhibitor2 - Cell1_DMSO
6723	1	0.008656235101241139	0.5287661229782586	0.04815896859828878	0.9623203156899216	1	-6.766077673172363	Cell1_inhibitor2 - Cell1_DMSO
2397	1	0.018662802653119315	-0.2221134229967499	0.04813911362700828	0.9623358373454189	1	-6.766078689037022	Cell1_inhibitor2 - Cell1_DMSO
4530	1	-0.010822473323739645	-0.3934673353052658	-0.047505376139803324	0.9628312709931223	1	-6.766110893744462	Cell1_inhibitor2 - Cell1_DMSO
6795	3	-0.009243520641768255	0.1322197181368717	-0.04739253317978976	0.9629194893353846	1	-6.766116583352191	Cell1_inhibitor2 - Cell1_DMSO
4340	1	-0.012098219803904228	0.06749185993359862	-0.04656163240017022	0.9635690863087477	1	-6.766158061362589	Cell1_inhibitor2 - Cell1_DMSO
4954	2	0.0191305302505225	-0.060705747274974055	0.04585394138973925	0.96412237942633	1	-6.766192810495803	Cell1_inhibitor2 - Cell1_DMSO
1952	1	-0.024247066447676824	0.4858626384612753	-0.04577479264028166	0.9641842613947638	1	-6.766196663789423	Cell1_inhibitor2 - Cell1_DMSO
7754	1	0.027198044873532168	0.14572397016577027	0.04536838187069698	0.964502014976182	1	-6.766216344757945	Cell1_inhibitor2 - Cell1_DMSO
7985	1	0.006897539093177585	-0.08687185464518216	0.044934005579213544	0.9648416404641489	1	-6.766237186006906	Cell1_inhibitor2 - Cell1_DMSO
3550	1	0.006897539093177585	-0.04010128101191482	0.04396175754284541	0.9656018371195031	1	-6.766283107780721	Cell1_inhibitor2 - Cell1_DMSO
2169	1	-0.007773109268463578	-0.006550188840229756	-0.04370102863423885	0.9658057059384711	1	-6.766295251922254	Cell1_inhibitor2 - Cell1_DMSO
3998	1	-0.01415717177198933	0.1404737287191199	-0.04360618690275408	0.9658798650864945	1	-6.766299651515242	Cell1_inhibitor2 - Cell1_DMSO
8377	1	0.023418240948432867	-0.1496989778760585	0.04284689288443084	0.9664735881225563	1	-6.76633452975716	Cell1_inhibitor2 - Cell1_DMSO
1313	1	-0.04758024873715139	-0.44551789041658385	-0.042643529531598834	0.9666326097886199	1	-6.766343767283648	Cell1_inhibitor2 - Cell1_DMSO
5033	1	-0.022153093387785816	-0.2672696934674246	-0.041667273209682415	0.9673960220911039	1	-6.766387500790917	Cell1_inhibitor2 - Cell1_DMSO
288	1	-0.00922981932969752	0.08141897026069575	-0.03948462418070645	0.9691029283747233	1	-6.766481614781933	Cell1_inhibitor2 - Cell1_DMSO
5739	1	-0.010633838327725242	0.2551901214157639	-0.039395489602001586	0.9691726380931565	1	-6.766485350623588	Cell1_inhibitor2 - Cell1_DMSO
2537	2	-0.01141818847238751	-0.023096655479341796	-0.03616663873495112	0.9716980071083221	1	-6.766614988265829	Cell1_inhibitor2 - Cell1_DMSO
2844	1	0.029618380758985374	-0.7052685177134914	0.036067940253713904	0.9717752069267762	1	-6.766618776517401	Cell1_inhibitor2 - Cell1_DMSO
6733	1	0.012919775078654425	-0.4724304081556057	0.03385167426566114	0.9735087986714508	1	-6.766701115754891	Cell1_inhibitor2 - Cell1_DMSO
2737	1	-0.03672832008549648	-0.9846031511722007	-0.033587398453281264	0.9737155281335937	1	-6.766710585926718	Cell1_inhibitor2 - Cell1_DMSO
1406	2	0.00950716958578779	0.1340376932454767	0.03320849782106729	0.9740119261774552	1	-6.766724034143222	Cell1_inhibitor2 - Cell1_DMSO
4311	1	-0.01617807678307659	0.09346918536723504	-0.03108462623569863	0.9756734147159513	1	-6.766796592108958	Cell1_inhibitor2 - Cell1_DMSO
4125	1	0.007959794805143972	0.555088169327419	0.0309650599654483	0.9757669540841344	1	-6.7668005343485715	Cell1_inhibitor2 - Cell1_DMSO
3166	2	0.004663620724693729	0.11192514067140324	0.029817788849314384	0.9766645086904642	1	-6.76683758903651	Cell1_inhibitor2 - Cell1_DMSO
689	1	-0.02997011334992905	-0.00445904125781708	-0.02980103494982613	0.9766776161626105	1	-6.766838119794515	Cell1_inhibitor2 - Cell1_DMSO
4708	1	0.006093097740460324	-0.08656207705880448	0.029293895822529267	0.9770743815577669	1	-6.766854044635857	Cell1_inhibitor2 - Cell1_DMSO
1075	1	0.018078643087758063	-0.5718989884019863	0.02729083339411594	0.97864155857173	1	-6.766914272008013	Cell1_inhibitor2 - Cell1_DMSO
7858	1	0.004705137717197605	-0.2356889293838455	0.02675279827785193	0.9790625281327836	1	-6.766929723048852	Cell1_inhibitor2 - Cell1_DMSO
2728	1	0.020682585507134643	0.07525726464022349	0.026406919823725943	0.9793331538869772	1	-6.766939493386518	Cell1_inhibitor2 - Cell1_DMSO
8593	2	0.008203433913137048	0.09854750159962952	0.026018016630474487	0.9796374466741036	1	-6.766950327252813	Cell1_inhibitor2 - Cell1_DMSO
6760	2	-0.005634226987371149	-0.03416228685848832	-0.025630491565724278	0.9799406644583109	1	-6.766960962860557	Cell1_inhibitor2 - Cell1_DMSO
3129	1	-0.009579158766201232	-0.014300979701274062	-0.02463598748607193	0.980718825811309	1	-6.766987526706287	Cell1_inhibitor2 - Cell1_DMSO
1175	1	0.016663323088833337	-0.9464051165507964	0.02376286086779046	0.981402030900701	1	-6.7670099820511265	Cell1_inhibitor2 - Cell1_DMSO
5909	1	0.024215392030163485	-0.7328095404831958	0.023354930878266213	0.9817212336790133	1	-6.767020195656494	Cell1_inhibitor2 - Cell1_DMSO
6623	2	0.008203433913137048	-0.06001931909416664	0.02288694269408572	0.9820874356653171	1	-6.7670316951711555	Cell1_inhibitor2 - Cell1_DMSO
8815	1	0.010976283709580259	0.24250691955223808	0.02286320564491451	0.98210601008206	1	-6.767032272241586	Cell1_inhibitor2 - Cell1_DMSO
6387	1	-0.010103343458213787	-0.05677606902483707	-0.022445626182929685	0.9824327708679401	1	-6.767042326080407	Cell1_inhibitor2 - Cell1_DMSO
2171	1	0.010189670494898606	-0.13478728212645702	0.02032499219069518	0.98409224124371	1	-6.767090523415092	Cell1_inhibitor2 - Cell1_DMSO
1921	1	0.009318965919373312	0.007177733833787059	0.019491299006270987	0.9847446568971499	1	-6.767108162697861	Cell1_inhibitor2 - Cell1_DMSO
4873	1	-0.006425395684041546	-0.11303579861785501	-0.01867904448248357	0.9853803064768692	1	-6.767124637991298	Cell1_inhibitor2 - Cell1_DMSO
6714	2	-0.011261480397193263	-0.10410369356779843	-0.018597378773231556	0.9854442165506065	1	-6.767126255659689	Cell1_inhibitor2 - Cell1_DMSO
6715	2	-0.011261480397193263	-0.10410369356779843	-0.018597378773231556	0.9854442165506065	1	-6.767126255659689	Cell1_inhibitor2 - Cell1_DMSO
4067	1	0.008760099627806398	-0.33811176050511205	0.01810226674870745	0.98583168428544	1	-6.767135911303318	Cell1_inhibitor2 - Cell1_DMSO
8635	1	0.004837738235586253	-0.08922466729342886	0.017758948126307322	0.9861003628316777	1	-6.7671424537284155	Cell1_inhibitor2 - Cell1_DMSO
7441	1	-0.006924774740618658	-0.0384342854444149	-0.017623341250461323	0.9862064882305693	1	-6.767145003400502	Cell1_inhibitor2 - Cell1_DMSO
7266	1	0.011850990832246056	-0.32334616189024273	0.0175473938947716	0.9862659244469383	1	-6.767146422820497	Cell1_inhibitor2 - Cell1_DMSO
2736	2	-0.01741440984215703	-0.15864096904211727	-0.017235103832542006	0.9865103227846164	1	-6.767152194948763	Cell1_inhibitor2 - Cell1_DMSO
3706	1	-0.002069757194096994	0.13741142672373327	-0.016926689024870215	0.986751689736673	1	-6.767157793727201	Cell1_inhibitor2 - Cell1_DMSO
2737	2	0.016776893370034573	-0.44826370368429064	0.011320600976902682	0.9911392537485244	1	-6.767241944277601	Cell1_inhibitor2 - Cell1_DMSO
277	1	-0.0018694565145653819	0.09963301765216433	-0.01116065812692987	0.9912644369607371	1	-6.76724385504778	Cell1_inhibitor2 - Cell1_DMSO
1900	1	0.003946577788588881	-0.2462708158768131	0.010672485385291164	0.9916465188579959	1	-6.767249518914557	Cell1_inhibitor2 - Cell1_DMSO
499	2	-0.004845118940857984	0.05800865953122328	-0.009999265615436589	0.9921734364255457	1	-6.7672569142482555	Cell1_inhibitor2 - Cell1_DMSO
500	2	-0.004845118940857984	0.05800865953122328	-0.009999265615436589	0.9921734364255457	1	-6.7672569142482555	Cell1_inhibitor2 - Cell1_DMSO
1158	1	0.0024634925112559936	0.11024581153809472	0.009379929420680931	0.9926581836221737	1	-6.767263292274206	Cell1_inhibitor2 - Cell1_DMSO
3856	1	-0.002752794889255311	0.3119079949599287	-0.009217405436826328	0.9927853897540724	1	-6.76726489844791	Cell1_inhibitor2 - Cell1_DMSO
7053	1	-0.0036153997089372614	-0.28377755745806926	-0.009199607139932649	0.9927993203413319	1	-6.767265072637432	Cell1_inhibitor2 - Cell1_DMSO
