Protein_IDs	GeneID	Cell1_DMSO_1	Cell1_DMSO_2	Cell1_DMSO_3	Cell1_inhibitor1_1	Cell1_inhibitor1_2	Cell1_inhibitor1_3	Cell1_inhibitor2_1	Cell1_inhibitor2_2	Cell1_inhibitor2_3	Cell2_DMSO_1	Cell2_DMSO_2	Cell2_DMSO_3	Cell2_inhibitor1_1	Cell2_inhibitor1_2	Cell2_inhibitor1_3	Cell2_inhibitor2_1	Cell2_inhibitor2_2	Cell2_inhibitor2_3
Q5T653	51069	-0.0937358141819935	-0.0957955761308007	-0.36031381870553325	-0.35549296766148686	-0.3990211071792942	-0.20454911400944553	-0.25809304037427516	-0.4931006681594017	-0.4578478441444034	-0.14956507437320887	-0.018237311884842455	-0.14391448088511538	0.6965075307121644	0.8463184227108371	0.5797760303932336	0.06754418591059519	0.14677041764759124	0.3171610000904863
Q5T6F2	55833	-0.6904658149125815	-0.29774144910354394	-0.7957344353318145	-0.21384678529017265	-0.022330365516520345	-0.34935543095999577	-0.3779672986386	-0.19953973795878888	-0.542961393012682	0.26223473237472383	0.28794751589717293	0.41003079483998306	0.13429418314912667	0.19625156225807672	0.363241649095972	0.4231402724726365	0.4605292546471311	0.5866920315016557
Q5T6V5	84267	0.37997756456039156	0.5149586056822457	0.3066023525240116	0.11846368709772648	0.10610506046413803	0.4505030030273218	0.436263246611615	0.4289940171220241	0.4928544947586495	0	0	0	0	0	0	0	0	0
Q5T8I3	284611	0	0	0	0	0	0	0	0	0	0.2187796486038618	0.1383896768037438	0.4456836872250989	-0.09554993391238042	0.08418875651072	-0.08235910256905044	-0.10100799655062787	-0.05791952924621668	0.25736720315040884
Q5T8P6	64062	-0.08936215328104069	-0.03657232320239956	-0.23855392008753817	-0.004762568955488433	-0.11776713456062993	-0.04784656044688873	-0.05225788257070185	-0.18728127091487856	-0.09587655979793652	0.1536595043076776	0.2474307911192284	0.23928127690387058	0.021144520814100787	-0.13578533889840472	0.0470788139603151	0.10552169821223956	0.05518349347993734	0.11494096056821235
Q5T9A4	83858	0.2236934823776302	0.13937622916661851	0.2195931735534966	0.4625158815144097	0.4666987621783676	0.08023454575430478	0.2940644204859755	0.42211539653474084	-0.11892521592467631	-0.6626667754758468	-0.6285828369884108	-0.4454270154180371	0.7592419427700996	0.3011375195249997	0.6848641655300121	-0.2044576475378186	0.017377753041795785	-0.050805353199006476
Q5TA58	26523	0	0	0	0	0	0	0	0	0	0.1855047067858031	0.38984089078826223	0.2690569985403286	0.3408117312395973	0.058338784260453025	0.6069844014588259	-0.0436777563100339	0.013997281249189086	0.04274125313294164
Q5TBB1	79621	-0.825841573493534	-0.7287965127946663	-1.3557643738247425	-0.8324501014868879	-0.6941951072163768	-0.9225098188322036	-0.5954154575555091	-0.48601836627540784	-1.0214564596932654	0.8704204508116096	0.9300391452316923	0.9062007451985714	-0.3467289629069441	0.00809016307963617	-0.4598629387182882	0.5715274181782597	0.3993178749166404	0.5326222283765212
Q5TC84	79627	0	0	0	0	0	0	0	0	0	0.05949927196700422	0.42662359884157297	0.3327622267214849	-0.21702801228118673	-0.14648521269732484	-0.2612267523077847	2.377015411845207e-4	0.2926025975698394	0.23916387446329423
Q5TDH0	84301	-0.5000334580456638	-0.3325836293137989	-0.7134764271994332	-0.13445729985849297	0.07967156582137491	-0.3993965725299766	-0.3413343399403619	0.007833700897942109	-0.4518373597304972	0.37306773902184	0.3317863605097884	0.27197083524431775	0.2550811901935788	0.329111402208742	0.4406559596536148	0.4802352692504215	0.4989783651085311	0.6208783248663785
Q5TEJ8	9473	0.24023982769279328	0.055747632510048106	0.5621214132555021	-0.28821361771720433	-0.4783952423224491	0.6339404620016822	0.49600195484165077	0.4358447471870601	0.6347966460667109	0	0	0	0	0	0	0	0	0
Q5TFE4	221294	-2.0965457043935665	-2.42025865575404	-2.4401306277513957	-2.469476806197914	-2.4582966296984523	-2.2158295960228394	-2.8950507673847365	-2.9297369357788785	-3.0814120168853414	1.1498504109458043	1.2275749834674663	1.3033383930328313	0.10037939787153505	0.32960836338849475	0.4289307847579451	0.9214454272777708	0.8545962781660101	0.8185399836910108
Q5UCC4	284361	0.17722336421435259	0.052164306599525645	0.11939421276868778	0.32067273463810153	0.4643905920885736	-0.12035114188178042	0.1801260399670621	0.41185872577504234	-0.21121557024967075	-0.3079428183662305	-0.26839661813117743	-0.1452142231997371	0.6766547227549005	0.4146889483081857	0.48989022992083164	-0.0587944233713813	-0.04648402025965126	0.06964789807983252
Q5UIP0	55183	-0.13440117664901052	-0.2262242157145593	-0.31242671838644576	0.16743725795417674	0.059118727115237135	0.19355299245833635	0.3503493674892848	0.15423873807540467	0.3411015250135243	-0.3027438854504094	-0.23548235002610696	-0.11687392345261571	-0.6665260378466549	-0.28036899378427904	-0.6355130948529855	-0.2647782107811949	-0.29569795503730134	-0.22134513056598948
Q5VSL9	85369	0.21231320237904328	0.07308079681515522	0.1372948975853756	-0.006029666740985817	-0.17807798641278083	0.12545871951254028	0.021129847346662345	0.051392598249540455	0.12833541767029644	-0.142777093941449	0.09172865527789398	-0.3481133478332197	-0.5846398413541749	-0.3047013317041305	-0.2629089469878778	-0.12070319281590258	-0.1270126821483295	0.018861524310210598
Q5VT52	23248	0.1973461061974504	0.20279963087474684	0.1759106482521151	-0.06967920249222814	-0.17666535898376523	0.2639639063264596	-0.14194545882398835	-0.2280834846662021	0.25534725948251236	0.11442147056807705	0.27359790398055495	0.23193656848686928	-0.2221281160504489	-0.18654330430104693	-0.2057794629369205	-0.38985422482363674	-0.0558408022110406	-0.014521835000973482
Q5VTL8	55119	0.05776642549021105	0.14195843046208978	0.2734842854705928	0.09202259116891298	0.010552926665475582	0.2980856329692969	0.18582369545927513	0.1257726316010217	0.38897428839702997	-0.322935842719021	-0.256333580214509	-0.19708413272797287	-0.06554881417407543	0.08158246133038105	-0.22438740367050514	-0.23552681831952427	-0.25344710270818993	-0.34601682814796675
Q5VTR2	56254	0.09251307212095838	-0.07526033609293847	0.055442393316104344	0.38960686485683027	0.2768839466116475	0.259791946401176	0.295466791938642	0.2186493173290156	0.2897813201686077	-0.22755525011936406	-0.14191260952475915	-0.2177211570535995	-0.41355129420887593	-0.33010159968229047	-0.27624454403023435	-0.24776190149567157	-0.29800670067355384	-0.0036316728891883088
Q5VW32	148362	-0.11991402485806191	-0.04544856162540967	0.05055160856097807	-0.3206350808056584	-0.17500754655492656	0.04978673750725093	-0.27086174313013167	-0.21660079871188564	0.044019607134572425	0.3607815388697535	0.3158400931621905	0.25896656486425584	-0.49649552128287766	-0.17438476602210784	-0.3072947367947485	0.1579884901364217	0.09957681584999634	0.04564933946498684
Q5VW38	57720	0.24216626361472038	0.11200250986302507	0.5472485658354049	0.5545548015282087	0.4633023857173235	0.029123563337826397	0.2902834810403885	0.4885888167082957	0.027595477752292652	-0.3655806790870937	-0.24923574964699924	-0.4850857071592678	0.11189641281926654	0.11138018401019423	0.22424404571961176	-0.30036485635233845	-0.02748443509071663	0.12917391479941642
Q5VWN6	54906	0.4566165882582567	0.5558889574461148	0.305078630312428	0.0013898013916282537	-0.26838531153711287	0.5977178582856659	-0.09013920679589127	-0.3843474796218498	0.3849790141329308	0	0	0	0	0	0	0	0	0
Q5VWQ0	54665	0	0	0	0	0	0	0	0	0	-0.06240695036408894	-0.023232076050016204	-0.22084552463355145	0.17909683431024703	0.16036771181400056	0.001638272222676207	0.055309675665617064	-0.41552175083012166	0.28744608858053766
Q5VWZ2	127018	-0.5102105629186973	-0.4121743345488831	-0.12074827817098388	-0.4691076347312375	-0.5972802767552281	-0.053880630987222844	-0.24806789845211163	-0.5105155809032365	0.021563302671840034	0.12840054050516692	0.3482045940344385	0.08467873117869473	0.11666397452838595	0.18002315621230736	0.10881193400120992	0.2434072503597804	0.14275501500334542	0.10645817689184511
Q5VYK3	23392	-0.5708562185039447	-0.5193178504846045	-0.21315094262496537	-0.29330564012611404	-0.4485804918529368	-0.02375729444273489	-0.1844035971436231	-0.39713291438595455	0.07772186381744461	0.19096632060265328	0.17743559364087247	0.22205273637746004	-0.036162458630471406	0.14463084592033226	-0.02012425994877276	0.23471180005380177	0.2625323293484918	0.2423486751901045
Q5VYS8	79670	0.0868461153624942	-0.0513695409637549	0.027002928624805023	0.0247587309554973	-0.17881024796480105	0.2958478090207741	0.11379832458321637	-0.158865402771303	0.33023313125709564	-0.16988236935801204	-0.17012758746764334	-0.16520044195497974	-0.04292498547260948	-0.15339074095511407	-0.30651939659666283	-0.3301915163951108	-0.3243147534670996	-0.309872228632873
Q5VZ89	55667	0.13441557548709682	0.0711377955813326	0.4198129668153836	0.21778880773375775	-0.11205559147905575	0.7377916930794228	0.21482424850101545	-0.1345380846234665	0.8368332188361833	-1.4148479884735554	-1.523568605275674	-1.288298172147627	-0.6166812158381312	-0.22561913259512778	-0.720698831721517	-1.075444517573903	-0.8901697745268145	-1.276792605889188
Q5VZE5	60560	-0.20076186798540618	-0.20711705846906625	0.1329224812049805	0.07324019125728398	0.08892841887247727	0.23705366370279535	0.03700819183906212	-0.012045321284928079	0.053568435697421535	0.3502525178131073	-0.14939390146992437	-0.3905584753207485	-0.057977787115833124	-0.002609081372943578	0.09920066044895037	-0.02364995603786113	0.21654785397697296	-0.031095173817847765
Q5VZL5	9202	0.061775750153522324	0.11770797435738345	0.14482129507907793	0.12492130136676138	-0.23878927631104574	0.3989573521191794	0.06436369173580125	-0.1431957713743035	0.22989983494894162	-0.04472700235535321	-0.1071013149053428	-0.12425520196439521	-0.15313363814500391	0.24220327233076588	-0.09980483998316814	-0.11836480789447634	-0.24992350022173326	-0.3284041465404144
Q5VZM2	10325	0.22129126606196792	-0.015219139637480339	0.08156059601231824	-0.1642145490266067	-0.2449439808322822	-0.0334549868304066	-0.26767601481331305	-0.39461850280217625	-0.21576522301022294	0.061154174323823085	-0.18770259359548902	-0.07329024841014586	0.1153660826900591	-0.12887022899028366	0.2371469535978541	-0.027430513122151723	-0.13896787439697178	-0.2596942078004396
Q5W0B1	79596	0.29976035395895195	0.1566885748378919	-0.6927749478045637	-0.265181154800624	-0.02245394145375812	-0.20905939590160294	-0.013034489925043857	-0.5090280084900876	0.07481152444698047	0	0	0	0	0	0	0	0	0
Q5W0V3	57700	0.5276189955209585	0.6804707055320005	-0.7715568926822112	0.10911324489948271	-0.7622975845563857	0.1786797977921939	0.6122190912284378	-0.21963250724136962	-0.2819040609940586	0	0	0	0	0	0	0	0	0
Q5XKP0	125988	0.49227368669890836	0.20032204110806617	0.11695175982296924	0.09030122370601745	0.207070773604773	-0.5055666493416346	0.02497551938350462	0.27517791815874837	-0.9794012667433378	-0.05760832419270834	0.09915246610036377	0.2674521591579335	0.8115764810737183	0.24440739248252186	0.7028098827459459	-0.01850310178920722	0.036232170193226665	0.16290254061976484
Q63HN8	57674	-0.27716690584487225	0.9156392190560503	0.660550650587977	0.11845239231999827	0.7328262663163585	0.616011806454619	0.6473500272084127	1.218334022482063	0.7388350039169325	2.317468336572217	2.406089144934697	2.9020749559295034	0.9272963232577816	-0.2492550008730241	1.9119309096298558	2.0219799626558235	2.4368273296449416	2.9386790353085672
Q641Q2	387680	0.15705288598600475	0.19263627620625456	0.007952171023498877	0.032473645300861165	6.863528252623041e-4	-0.14074966667806166	-0.21693402286174823	0.01660566256230034	-0.11160091781692927	0.8153052300563939	0.7459930238773786	0.5519821530658859	-0.5139450794163807	-0.5083557098998348	-0.1944301307668077	0.5603852258699185	0.4823431955416275	0.673219386372967
Q658N3	1810	0.5626707775238948	0.45268631144558213	0.03183727033743189	-0.20366098613111205	-0.16658280858019126	-0.4773292560307958	-0.25703625178487677	-0.08638713642000262	-0.7087485106532299	0.20056824887148572	0.11921780373157986	0.06695908712660881	-0.613461987924989	-0.7838038472841617	-0.27759459948736875	0.18124549226352116	3.5135640992223216e-5	0.17808830694008293
Q658Y4	157769	-1.0117034780887018	-0.7159263922743246	-0.03269436165380313	-0.19013512350202433	-0.7193040582747976	-0.051848066910787693	-0.08991096922067676	-0.6897049076704871	-0.07171496029335422	-0.002757717864662723	0.13594917074038904	0.041252049349704834	-0.1293023008990417	-0.05129796107179985	-0.10162574301305227	-0.059982030558213495	0.04037789369305855	-0.018373783989879655
Q66K14	23061	0	0	0	0	0	0	0	0	0	-0.20009115518590725	0.11355536682556178	0.33734529198717667	-1.4736849695198906	-0.7324896458117305	-0.5821977793108548	-0.20453693769663417	0.11387124112293634	-0.20557089458398004
Q66K74	55201	-0.002701068176637733	0.09653574287126787	0.31581283874708355	-0.09724436084218979	-0.11490144370478461	0.31219720242927806	0.12064595461268546	0.0484825377637339	0.2894193540710077	-0.08572359343698288	0.003031251555540848	-0.07030955900800961	-0.4552718278204928	-0.3503372769819144	-0.39691379815803174	-0.1316322057167767	-0.09521743996131704	-0.022202402786110298
Q66K91	6628	0.26999092588926743	0.19390216116525139	0.1775205478554387	-0.06240699188565202	0.08940714808104389	0.1551814742581037	0.14470839239814914	0.24959784009523212	0.32528610549015724	0.09746690246977074	-0.04526776584293657	0.08995899421965703	-0.1893760944132552	-0.4756963362902802	-0.18196470149983313	-0.3993789690493088	-0.41032836245867443	-0.19675000883039573
Q68CJ6	389643	0.36806139976797425	0.32237913038996524	0.3436925673848439	1.0538542649150244	0.875414986638269	0.9931239602247715	1.008244053895032	0.8071246880539409	0.8750391539779905	-2.1660986529177233	-2.562242521142334	-1.1797272614880665	-2.3595990831452074	-1.342655036572868	-2.187880269297441	-2.627128347180035	-2.4157986400379627	-1.9990310176765327
Q68CP9	196528	0.17771726311195835	0.1432347099463449	-0.19213782027377313	-0.1181946490615502	-0.2741014668818522	-0.10561871310339299	0.05868687631209646	-0.19951101096405743	-0.05059853361588651	0.1344398480903184	0.1103597690727085	0.20856833767371796	-0.016832780129494296	0.018376002613884168	-0.03555489630871733	0.15774663841994752	0.054627816393843176	0.03739579513900182
Q68CQ4	27042	0.44286841683793554	0.6410639939810245	0.13631349251265767	1.2625635842129377	1.2059707765639267	0.17001565681741937	1.0529766569008405	1.4103184021252755	0.5583492329784505	0.025030353255489857	-0.1717664839442392	-0.04518410774783632	-1.5637968912096945	-1.908913851043451	-0.8781403076310106	-0.3636081596845564	-0.48753127589074197	-0.3610373375352047
Q68CR1	23231	0.40136810389244104	0.41072722105737824	0.4959355829631189	-0.0519300359800674	0.08936573960982486	0.23465266235971782	0.04927747790229198	0.14615207017482668	0.3378115632515275	0	0	0	0	0	0	0	0	0
Q68CZ2	64759	-0.13926936841321336	-0.3146101930000995	0.29031555779495655	0.22005076947812086	0.26873058762003765	0.3805727768502756	0.24244242305626962	0.30835698414359847	0.4027372961755624	-0.17324524868029734	0.08191204848295897	-0.22187738080558717	-0.12389948501794024	-0.19682706338560862	-0.5629698710524842	-0.2697500479562862	-0.49452127978932126	-0.42382889146086455
Q68CZ6	79441	-0.12489471920790507	-0.09469425198772896	0.09899362809179557	0.11052723439699008	0.04704587208058797	0.20164320033704186	0.16562210275952616	6.929604857770499e-4	0.3774759381468442	0	0	0	0	0	0	0	0	0
Q68D10	144108	1.361631501960554	1.0345432121681526	0.9421246964175172	0.6530873298722462	1.120261903094022	0.7571011597316701	1.207910049690021	0.8745626547961898	0.10386718972456421	0.15976124192610364	0.2675403632443967	0.4039277077537591	-0.5147100145196006	0.029775296305249555	-0.351744225054194	0.3439516754444796	-0.08355855386831834	0.05304084139337917
Q68D91	153364	0	0	0	0	0	0	0	0	0	0.38795978105078355	0.503871502805417	0.38622973308750375	0.7089523624246574	0.6562725877790605	0.5552404680107372	0.42796341005347216	0.5000924761744088	0.4950377516203943
Q68E01	65123	-0.5260948154699925	-0.32332099298488615	-0.324351858662693	0.011498811529452979	-0.17699818980947057	0.03516868634370951	-0.16980536077925912	-0.2056125235269679	-0.06114449695336788	0.02988194985784709	0.09138176223314431	-0.0654181919236052	0.03907885424519009	0.3727378384825677	0.24801681614157545	0.08421475240361787	0.021248208183976658	0.10877350720868506
Q68EM7	55114	-0.07624727926136643	-0.08901571752880244	0.25277990541528617	0.377448402438592	0.33604757065068824	0.538740045055917	0.5060407135239462	0.37704451581733345	0.5741695956904493	-0.5075366116742313	-0.3752406699800268	-0.36814295613937986	-0.8059946660979662	-0.7129429414739796	-0.5827017864087765	-0.6511339048970619	-0.7369261894155912	-0.551719141241243
Q69YH5	157313	0.6381663062831127	0.519169264568097	0.7025294014711552	0.4361927588921226	0.4891898391869738	-0.5436822946612363	-0.22710115348871973	-0.2702795190468379	-0.057121363751967635	-0.06669183567358594	0.004972209174763265	0.2276589655843715	-0.30711837541827336	0.19892621965761137	-0.3194508893304011	0.6728040643525688	0.4622514485456577	0.43603699202790125
Q69YN2	55280	-0.10091587114713718	-0.05749120731445956	0.11883946935553702	0.17250464221538309	-0.03406751701613331	0.4467422721894927	0.08218459284217694	-0.08750867949928143	0.43008800681376513	-0.1537677316009809	-0.13306138883661944	-0.1345961035514449	-0.5014547917417254	-0.19759082092367208	-0.3137776082331314	-0.10127527828123561	-0.24526366466653116	-0.19025865050588564
Q69YN4	25962	-0.20342641362889324	-0.1642462462780685	-0.21056546157269018	-0.16049527308539524	-0.13300002952080092	-0.055903328885069214	-0.14420564967406513	-0.260870442049848	-0.08182172727572379	-0.022657799204500506	0.001738690499895057	0.07611017798453545	0.24920899769690408	0.18798984979290623	0.1717795404084832	-0.18235711912609176	-0.032841796890359376	0.017316265832981514
Q6BDS2	54887	0.641642956285974	-0.131273755897519	0.40516541962597685	-0.03958061710351757	0.22337438504998097	0.3447843983233341	-0.18194530196807968	-0.3075081113300069	-0.04640571896539214	0	0	0	0	0	0	0	0	0
Q6DD87	126208	0.4163942902458935	0.4146547436025294	0.054825117897886244	-0.23938340220914966	-0.21122678510064574	-0.05568090177766294	-0.26658999781056814	-0.1299903476134805	-0.22898269362779544	0.969124429368792	0.29351294851403686	0.5598419388389981	-1.2508551517729884	-1.565874168839965	0.09161819868908161	0.24792138086425375	0.570011963082564	0.676331956714467
Q6DD88	25923	-0.25829355203570614	-0.04497146413780939	-0.24154230401391708	0.06811165842457356	-0.05185747457746359	-0.07526837751644067	-0.2631577517123649	-0.1981661735750162	-0.06229503353982224	-0.07560216097151162	6.870919329067249e-4	0.025874870204248168	0.35820472009885407	0.3681943237075487	0.38862020447794876	0.007422616610458732	0.0758437703376984	0.12686722314711218
Q6DHZ8	23394	0.2475794568445302	0.2484642327982236	-0.06161764856397589	0.10529838314358386	0.026499684875155083	0.10846542598635978	-0.01632649479335946	-0.12653238512538856	0.1079037445586124	-0.09550061647774477	-0.03609433362108305	-0.1148616730837162	-0.31175019919345814	-0.2398274917800265	-0.29759427106034764	-0.19910652690987973	-0.2758378296719961	-0.3348458759544819
Q6DKI1	285855	0.5518855426538778	0.2761093896058959	-0.09166859094962554	0.3384320800842673	0.6918190172607304	-0.06455238584841183	0.5941869052017932	0.7517859463955556	0.15559007499601307	-0.25042453680293697	-0.36389662056434346	-0.2229642495959716	0.19821093465587225	-0.14340123854334763	0.08533686314735789	-0.48271105970090744	-0.3229688995577149	-0.6843540418567144
Q6DKK2	54902	0.11197450923348562	0.3991223531973631	0.36068989730589784	-0.2341867503533166	0.25788926825748604	0.0928240883059619	-0.17697252213933723	0.01674549986911167	0.26148435132851233	0	0	0	0	0	0	0	0	0
Q6DN12	55784	0.7331547889993502	0.7104795594280056	0.6037529936148562	0.4339882024610411	0.1285822363161344	0.8294839679608472	0.2939198202942297	-0.11606558146056578	0.8258665638094946	-1.304340398790126	-1.4583116567299292	-1.1987060164387096	-0.9212123978998719	-0.7597425151148371	-1.0808773731884607	-0.8710022700752695	-1.3849338914842733	-1.1624014258471007
Q6EEV4	81488	0	0	0	0	0	0	0	0	0	0.7526908784069821	0.5746665439589229	0.7225757895588671	-0.3873746588601925	0.013680341894310999	-0.08955721287212981	0.6081210391897933	0.301587244868589	0.6288596546351748
Q6F5E8	146206	-1.1448531751493558	-0.89102401216374	-0.11543507805051867	-0.21085292586145243	-0.2897779363937971	0.10594809304223318	-0.41715843661657637	-1.0886138187715577	-0.03646379223648211	0.026442716061177762	0.025877673255987332	0.011356991564319685	0.06751470575907348	0.09463248884936704	0.009145091567766883	-0.06197143517303161	-0.04944551229584704	-0.19732071824705244
Q6FG43	2319	0.5744883580001847	0.2796337651880805	0.17976702606301664	-0.033930008677561574	-0.10253871749399224	-0.16957107980703867	-0.14615953228045164	0.004436577131782471	-0.3355104358072012	-0.10214465245893045	-0.15822605319604577	-0.36573760079484074	0.21283991525179502	-0.14070939856564024	-0.01565630397781348	-0.19180628155759294	-0.16375884187143797	-0.4688347797538803
Q6FI81	57019	-0.32533435820789336	-0.41444966316638343	-0.28483081318171166	-0.015328287602351054	-0.17754930837230276	-0.03137322654120922	-0.15812499521440238	-0.24648795240070775	-0.11521744709986947	-0.14460883029155447	-0.2394142110407813	-0.12654816721046558	0.057772919013093116	0.26895177445859986	-0.0032450002242505604	-0.15312605145492242	-0.15433999855388691	-0.20535811897840262
Q6GMV2	10322	-0.6187832151964692	-0.38401826525157645	-0.21523480737194767	0.11682295352521876	0.01203429484124996	0.09094968068439258	-0.002146969444739355	-0.06759264754830419	0.14349796102605694	-0.204882888461432	-0.1725486459186456	-0.050425971871103314	0.27546399365324703	0.36235418576497835	0.17095443939473753	-0.16431320729186893	-0.04417184343654057	-0.2787995062965045
Q6GMV3	391356	0.1611870616569533	0.1794067136873494	0.5322143041820251	0.13924872224454177	0.11896276772137782	0.6179967911542477	0.42380204230518537	0.40483054657695483	0.6719605009379066	-0.7868639185637125	-1.1746090987145834	-0.7310142427230097	-0.6102333352416309	-0.5935352703303138	-0.38647633595218167	-0.9899490918432612	-0.9536985054591227	-0.7074854867226001
Q6GYQ0	253959	0	0	0	0	0	0	0	0	0	-3.090608458789605	-1.2039594911632783	-3.42092656898701	0.5448794737352678	1.0911798925150578	-0.24773742788692132	-0.8993922221490855	-0.5064168017871467	-8.801634995503031
Q6I9Y2	80145	-0.07142935047135168	0.05523124190054318	0.15849264374370797	0.10108151068746807	0.1777129619671065	0.04496177304111271	0.1181259595658144	0.03242525859547207	-0.037343606832720866	-0.2707631595097819	-0.21599395129233656	-0.2376047547113629	0.16084579297373125	-0.008715763719422398	0.002579772178474826	-0.4240384129806074	-0.4330503386707356	-0.3295322973526318
Q6IA86	55250	-0.4949854982614177	-0.47491870162392047	-0.16487538609372798	-0.18327534769161247	-0.34454859436018737	0.03471808221422279	0.026148004635969002	-0.2130609414503919	-0.065204188805847	-0.03286717772578207	0.007830440595920862	-0.011943278081172792	-0.003289720535395446	0.24276903471796984	0.04879718683642409	0.17574366991761536	-0.13172513402799169	0.004080959319086475
Q6IAN0	25979	0	0	0	0	0	0	0	0	0	-0.6707883310894633	-0.7428083847022542	-0.4927514927651657	1.0331286870830887	0.7628010278406485	0.9419602074864528	0.020813565521486055	0.23930671220424315	-0.008996089933301477
Q6IB98	8667	-0.2552077371694743	-0.35607520219030775	-0.06161080949001452	0.32916922854973407	0.2819750550165061	0.010291138021234048	0.18846126745646252	0.22592476069844558	0.07007923131349969	-0.0130452590720882	-0.06670672229391883	0.007360770812613993	-0.12799058733916624	-0.12100708471930588	-0.36472068612550146	-0.15572789844362234	-0.28385497333925613	-0.1842546150448925
Q6IBS0	11344	-0.05476557053379594	0.03689513026859359	0.15162131424252046	-0.6138642651454944	-0.3030102410665272	-0.12042454561557392	-0.5948703422029755	-0.36181408982928254	-0.17951623018189267	0.06204028797895411	0.08117685200362601	0.009732021491831944	-0.004913828628644978	0.04935891040868512	-0.19232336859467125	0.12946608661515668	0.09369524203245305	0.1745384447711622
Q6IBW4	29781	-0.11240291078736675	-0.14306616050550502	-0.19648917970999058	-0.0424447827297314	0.0582248794310658	-0.19755361483802858	0.09978948695319723	-0.5192142613619897	0.07695075286074271	0	0	0	0	0	0	0	0	0
Q6IC98	23151	0	0	0	0	0	0	0	0	0	0.8313541833367264	0.8593879601367327	0.8582143515116556	0.9459893874080052	0.9752634841262413	0.6769374186938393	0.844145904640186	0.7284554833311994	0.533173240280508
Q6IN84	79922	0	0	0	0	0	0	0	0	0	0.2965438300616494	0.34982753468361594	0.22091571757371753	0.5817627145610551	0.6748608827121281	0.4701008067907182	0.37479230590068724	0.33487717646885784	0.49042766546906336
Q6IN85	55671	-0.4818907605016456	-0.43874382239417287	-0.09385396990311357	0.015517488264009671	-0.2014882709841359	0.21120870835763483	0.0446663917625596	-0.2054313080761876	0.3590367620522592	-0.049472177264688	-0.09767802157003302	-0.06199530401172382	-0.049585567614169435	0.21530372478619952	0.00755178500920195	-0.018323282820382758	-0.12422231280458718	-0.0822317404104922
Q6IQ32	22850	-0.02466744912218033	0.13229851162449435	0.20850985285423995	0.4420842206624407	-0.1545400086180102	-0.16111093931485954	0.04206561330388503	-0.21599799409642984	0.01748182900187345	0.10196869525988994	0.06527109517463003	0.17018796115312185	-0.057007577392390374	-0.31527144181434963	-0.2112888772097996	-0.0812932402314992	0.24206584715414792	-0.2518428851469281
Q6IRT1	128	-0.5107705382536771	-0.40488397071646176	0.13644853164558945	-0.12758252979987006	-0.35087150561103897	0.4262149985537782	-0.02722617786982262	-0.2498716532841403	0.5232964196464103	-0.03714695183940542	-0.04254512165428537	-0.08513979548657602	-0.32503318923235724	0.04168155440581245	-0.2546137422882353	-0.19721110301651024	-0.20231610947803347	-0.1997162745172929
Q6JBY9	92241	-0.6940017686837514	-0.5738690066506074	-1.1185691525814097	-1.3596785982148738	-1.1361554015997406	-1.5247556020068949	-1.4280716750850058	-1.200168848907916	-1.6721611403325305	1.1722723027304642	1.131418823543303	1.230499502424479	-0.18045915586914418	-0.31031745434951574	-0.05160190538262199	0.6751770673664375	0.5447468722074085	0.7352214426813823
Q6JQN1	80724	0	0	0	0	0	0	0	0	0	-3.2906718883514525	-3.3441199563541524	-3.146094776948992	-3.1881371154434675	-3.093221425299408	-3.1033567726923934	-3.3883883178572276	-3.077215307889965	-2.893335275730628
Q6K0P9	149628	0	0	0	0	0	0	0	0	0	0.25349592658925424	0.37347316816486753	0.20640382283295367	0.6394506887984015	0.701767851663849	0.8462104010989862	-0.022629750413830862	0.38604762710592766	-0.7773767120393362
Q6KC79	25836	0.19059140740987957	0.24436890799910316	-0.0638287856420785	-0.18054008818428358	-0.26897364064743456	-0.03504693666628356	-0.13810991994004063	-0.19495316242915273	0.04225326466227841	0.547838605710643	0.5141226769040124	0.4197666568114542	-0.7694222170418925	-0.9847656202497959	-0.46687159497810526	0.2692042053042414	0.058307152504777804	0.10943618219977225
Q6L8Q7	201626	-0.23692155484473787	-0.0555948142775371	0.1696841908956248	0.15923563923400508	0.011355263673547	0.35870194769031016	0.13059027678299095	-0.038158844928267044	0.4868256432211666	-0.14785690794083273	-0.19472394280955285	-0.2081882829055317	-0.34129065261164726	-0.014711204368346387	-0.35070948142133673	-0.18427834686913513	-0.1557962552410217	-0.17871643331968556
Q6NUK1	29957	1.0874103202921503	0.7990774861286809	0.9816888634585315	0.7497390590358535	0.5489590455028015	0.3780156734934046	0.5538598139005355	0.5962471434320893	0.3796686208828852	0	0	0	0	0	0	0	0	0
Q6NUQ1	60561	-0.06567785047771046	0.03444743265296424	0.19007005362831286	0.0908253967538144	0.2549977810342803	0.30435393094207797	0.10938939355310318	0.028449014923959126	0.4037876483933225	-0.12314226920841342	0.09418337925817077	0.10633977005605821	0.22793845520283362	0.0714559154470944	0.4034054883735756	0.16875039564467365	-0.23503050469382103	-0.297887690164492
